pair_id,split,scenario,complaint_a_id,complaint_b_id,category_a,category_b,department_a,department_b,title_a,title_b,desc_a,desc_b,lat_a,lng_a,lat_b,lng_b,image_a,image_b,ground_truth,annotation_source
PAIR_0082,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0082,CP-DEV-B0082,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0418,80.2341,13.04171,80.234008,civic_roads_001.jpg,civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0348,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0348,CP-DEV-B0348,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.127745,80.316945,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0263,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0263,CP-DEV-B0263,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0187,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0187,CP-DEV-B0187,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.9249,80.1,12.922918,80.102034,,,1,ground_truth_verified_same_issue
PAIR_0208,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0208,CP-DEV-B0208,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0827,80.2707,13.080718,80.268665,,,1,ground_truth_verified_same_issue
PAIR_0327,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0327,CP-DEV-B0327,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.956155,80.30273,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0344,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0344,CP-DEV-B0344,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,12.988855,80.223364,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0039,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0039,CP-DEV-B0039,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0339,80.2696,13.0339,80.2696,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0030,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0030,CP-DEV-B0030,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0012,80.2565,13.0012,80.2565,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0328,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0328,CP-DEV-B0328,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.879855,80.146216,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0141,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0141,CP-DEV-B0141,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0339,80.2696,13.032819,80.27071,,,1,ground_truth_verified_same_issue
PAIR_0223,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0223,CP-DEV-B0223,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0067,80.202,13.006835,80.201861,civic_garbage_021.jpg,trans_civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0315,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0315,CP-DEV-B0315,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.956155,80.21027,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0478,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0478,CP-DEV-B0478,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0694,80.1948,13.15949,80.287286,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0413,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0413,CP-DEV-B0413,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0694,80.1948,13.076607,80.187401,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0452,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0452,CP-DEV-B0452,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.9249,80.1,12.935711,80.111092,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0460,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0460,CP-DEV-B0460,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0339,80.2696,13.044711,80.280697,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0180,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0180,CP-DEV-B0180,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.976982,80.223034,,,1,ground_truth_verified_same_issue
PAIR_0228,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0228,CP-DEV-B0228,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0418,80.2341,13.041935,80.233961,civic_garbage_021.jpg,trans_civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0354,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0354,CP-DEV-B0354,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,13.019277,80.210981,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0086,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0086,CP-DEV-B0086,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.9249,80.1,12.92481,80.100092,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0219,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0219,CP-DEV-B0219,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0827,80.2707,13.082835,80.270561,civic_infrastructure_051.jpg,trans_civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
PAIR_0368,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0368,CP-DEV-B0368,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.060177,80.293823,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0447,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0447,CP-DEV-B0447,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0418,80.2341,13.052611,80.223003,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0229,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0229,CP-DEV-B0229,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0694,80.1948,13.069535,80.194661,civic_roads_001.jpg,trans_civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0157,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0157,CP-DEV-B0157,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.975,80.221,12.973919,80.219891,,,1,ground_truth_verified_same_issue
PAIR_0152,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0152,CP-DEV-B0152,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0339,80.2696,13.034981,80.27071,,,1,ground_truth_verified_same_issue
PAIR_0339,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0339,CP-DEV-B0339,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,12.996755,80.280338,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0168,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0168,CP-DEV-B0168,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0694,80.1948,13.068319,80.19369,,,1,ground_truth_verified_same_issue
PAIR_0415,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0415,CP-DEV-B0415,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0827,80.2707,13.075493,80.278099,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0053,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0053,CP-DEV-B0053,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0339,80.2696,13.03381,80.269508,civic_infrastructure_051.jpg,civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
PAIR_0165,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0165,CP-DEV-B0165,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0012,80.2565,13.002281,80.25761,,,1,ground_truth_verified_same_issue
PAIR_0457,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0457,CP-DEV-B0457,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0418,80.2341,13.052611,80.223003,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0477,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0477,CP-DEV-B0477,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0418,80.2341,13.13189,80.141625,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0093,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0093,CP-DEV-B0093,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.000885,80.256176,,,1,ground_truth_verified_same_issue
PAIR_0309,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0309,CP-DEV-B0309,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0694,80.1948,13.114445,80.148557,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0221,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0221,CP-DEV-B0221,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0067,80.202,13.006835,80.201861,civic_roads_002.jpg,trans_civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0041,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0041,CP-DEV-B0041,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0694,80.1948,13.0694,80.1948,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0218,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0218,CP-DEV-B0218,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0418,80.2341,13.041935,80.234239,civic_roads_002.jpg,trans_civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0373,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0373,CP-DEV-B0373,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,13.064323,80.257219,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0043,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0043,CP-DEV-B0043,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.975,80.221,12.975,80.221,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0411,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0411,CP-DEV-B0411,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0012,80.2565,12.993993,80.263897,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0137,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0137,CP-DEV-B0137,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0012,80.2565,13.000119,80.25539,,,1,ground_truth_verified_same_issue
PAIR_0266,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0266,CP-DEV-B0266,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0694,80.1948,13.0694,80.1948,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0409,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0409,CP-DEV-B0409,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0827,80.2707,13.089907,80.263301,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0430,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0430,CP-DEV-B0430,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0067,80.202,13.013907,80.194603,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0422,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0422,CP-DEV-B0422,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0067,80.202,13.013907,80.209397,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0355,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0355,CP-DEV-B0355,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.947423,80.123108,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0255,TEST,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0255,CP-DEV-B0255,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0067,80.202,13.0067,80.202,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0096,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0096,CP-DEV-B0096,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.001515,80.256824,,,1,ground_truth_verified_same_issue
PAIR_0476,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0476,CP-DEV-B0476,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0418,80.2341,13.13189,80.326575,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0198,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0198,CP-DEV-B0198,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0012,80.2565,12.999218,80.254466,,,1,ground_truth_verified_same_issue
PAIR_0226,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0226,CP-DEV-B0226,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0827,80.2707,13.082835,80.270839,civic_water_031.jpg,trans_civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0381,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0381,CP-DEV-B0381,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0418,80.2341,13.019277,80.210981,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0205,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0205,CP-DEV-B0205,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.973018,80.223034,,,1,ground_truth_verified_same_issue
PAIR_0224,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0224,CP-DEV-B0224,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,12.975,80.221,12.975135,80.220861,civic_infrastructure_051.jpg,trans_civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
PAIR_0189,TEST,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0189,CP-DEV-B0189,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.973018,80.223034,,,1,ground_truth_verified_same_issue
PAIR_0410,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0410,CP-DEV-B0410,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.9249,80.1,12.917693,80.092605,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0064,TEST,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0064,CP-DEV-B0064,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.975,80.221,12.97491,80.220908,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0140,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0140,CP-DEV-B0140,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0418,80.2341,13.042881,80.23299,,,1,ground_truth_verified_same_issue
PAIR_0170,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0170,CP-DEV-B0170,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0418,80.2341,13.042881,80.23521,,,1,ground_truth_verified_same_issue
PAIR_0336,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0336,CP-DEV-B0336,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.956155,80.21027,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0025,TEST,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0025,CP-DEV-B0025,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.975,80.221,12.975,80.221,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0400,TEST,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0400,CP-DEV-B0400,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0827,80.2707,13.089907,80.278099,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0494,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0494,CP-DEV-B0494,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0694,80.1948,12.97931,80.287286,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0147,TEST,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0147,CP-DEV-B0147,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.9249,80.1,12.923819,80.101109,,,1,ground_truth_verified_same_issue
PAIR_0098,TEST,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0098,CP-DEV-B0098,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0067,80.202,13.007015,80.201676,,,1,ground_truth_verified_same_issue
PAIR_0332,TEST,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0332,CP-DEV-B0332,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,13.046245,80.30273,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0386,TEST,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0386,CP-DEV-B0386,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.902377,80.076892,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0458,TEST,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0458,CP-DEV-B0458,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.9249,80.1,12.914089,80.111092,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0497,TEST,DISTANT_NON_DUPLICATE,CP-DEV-A0497,CP-DEV-B0497,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0827,80.2707,13.17279,80.178209,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0243,TEST,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0243,CP-DEV-B0243,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0067,80.202,13.006835,80.201861,civic_infrastructure_051.jpg,trans_civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
