tamil_id,text_tamil,category_id,category_name,language,district_tamil,clean_text
TN-NLP-6704,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்),infrastructure,Public Infrastructure Damage,ta,சென்னை மத்திய மண்டலம்,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5871,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: தாம்பரம்),garbage,Garbage & Waste Disposal,ta,தாம்பரம்,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: தாம்பரம்)
TN-NLP-6166,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை தெற்கு),water,Water Supply Contamination / Burst,ta,சென்னை தெற்கு,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-5839,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: தாம்பரம்),garbage,Garbage & Waste Disposal,ta,தாம்பரம்,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-5569,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: சென்னை வடக்கு),drainage,Drainage & Sewage Overflow,ta,சென்னை வடக்கு,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-6739,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: சென்னை தெற்கு),infrastructure,Public Infrastructure Damage,ta,சென்னை தெற்கு,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-7037,தி. நகரில் நள்ளிரவிலும் அதிக சத்தத்துடன் ஒலிபெருக்கி பயன்படுத்துவதால் ஒலி மாசுபாடு ஏற்படுகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),other,Other / General Municipal Operations,ta,சென்னை மத்திய மண்டலம்,தி. நகரில் நள்ளிரவிலும் அதிக சத்தத்துடன் ஒலிபெருக்கி பயன்படுத்துவதால் ஒலி மாசுபாடு ஏற்படுகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5911,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: ஆவடி),water,Water Supply Contamination / Burst,ta,ஆவடி,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-6067,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: ஆவடி),water,Water Supply Contamination / Burst,ta,ஆவடி,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-6637,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: சென்னை தெற்கு),infrastructure,Public Infrastructure Damage,ta,சென்னை தெற்கு,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-5015,பெருங்குடியில் கடந்த 3 மாதங்களாக சாலைப் பணி அரைகுறையாக விடப்பட்டு பலத்த தூசு மாசுபாடு ஏற்படுகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),roads,Road Damage & Potholes,ta,சென்னை மத்திய மண்டலம்,பெருங்குடியில் கடந்த 3 மாதங்களாக சாலைப் பணி அரைகுறையாக விடப்பட்டு பலத்த தூசு மாசுபாடு ஏற்படுகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-6556,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: ஆவடி),infrastructure,Public Infrastructure Damage,ta,ஆவடி,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-6086,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்),water,Water Supply Contamination / Burst,ta,சென்னை மத்திய மண்டலம்,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-6372,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: சென்னை வடக்கு),streetlights,Streetlights & Electrical Hazards,ta,சென்னை வடக்கு,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5427,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்),drainage,Drainage & Sewage Overflow,ta,சென்னை மத்திய மண்டலம்,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5836,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: ஆவடி),garbage,Garbage & Waste Disposal,ta,ஆவடி,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: ஆவடி)
TN-NLP-5245,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை வடக்கு),roads,Road Damage & Potholes,ta,சென்னை வடக்கு,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-6097,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: ஆவடி),water,Water Supply Contamination / Burst,ta,ஆவடி,பெசன்ட் நகரில் விநியோகிக்கப்படும் குடிநீரில் துர்நாற்றமும் கலங்கலான நிறமும் உள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-7038,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி),other,Other / General Municipal Operations,ta,ஆவடி,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி)
TN-NLP-6560,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: ஆவடி),infrastructure,Public Infrastructure Damage,ta,ஆவடி,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-5555,அசோக் நகர் 4வது அவென்யூவில் மழைநீர் வடிகால் அடைப்பால் வீடுகளுக்குள் தண்ணீர் புகுந்துள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்),drainage,Drainage & Sewage Overflow,ta,சென்னை மத்திய மண்டலம்,அசோக் நகர் 4வது அவென்யூவில் மழைநீர் வடிகால் அடைப்பால் வீடுகளுக்குள் தண்ணீர் புகுந்துள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-6347,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: சென்னை வடக்கு),streetlights,Streetlights & Electrical Hazards,ta,சென்னை வடக்கு,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-6289,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி),streetlights,Streetlights & Electrical Hazards,ta,ஆவடி,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி)
TN-NLP-6598,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: சென்னை வடக்கு),infrastructure,Public Infrastructure Damage,ta,சென்னை வடக்கு,கோயம்பேடு மேம்பாலம் அருகில் உள்ள நகராட்சி பேருந்து நிழற்கூரை சேதமடைந்துள்ளது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5420,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: தாம்பரம்),drainage,Drainage & Sewage Overflow,ta,தாம்பரம்,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: தாம்பரம்)
TN-NLP-6972,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி),other,Other / General Municipal Operations,ta,ஆவடி,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி)
TN-NLP-5143,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை தெற்கு),roads,Road Damage & Potholes,ta,சென்னை தெற்கு,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-5567,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: ஆவடி),drainage,Drainage & Sewage Overflow,ta,ஆவடி,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-5060,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை வடக்கு),roads,Road Damage & Potholes,ta,சென்னை வடக்கு,வேளச்சேரி மெயின் ரோட்டில் மழைநீரால் சாலை முற்றிலும் சேதமடைந்து இருசக்கர வாகன ஓட்டிகளுக்கு பேராபத்தை ஏற்படுத்துகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5786,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),garbage,Garbage & Waste Disposal,ta,சென்னை மத்திய மண்டலம்,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5724,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),garbage,Garbage & Waste Disposal,ta,சென்னை மத்திய மண்டலம்,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-6168,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை வடக்கு),water,Water Supply Contamination / Burst,ta,சென்னை வடக்கு,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5661,நுங்கம்பாக்கம் பஸ் நிறுத்தம் அருகில் குப்பைகள் அகற்றப்படாமல் 4 நாட்களாக தேங்கியுள்ளது. (மண்டலம்: சென்னை வடக்கு),garbage,Garbage & Waste Disposal,ta,சென்னை வடக்கு,நுங்கம்பாக்கம் பஸ் நிறுத்தம் அருகில் குப்பைகள் அகற்றப்படாமல் 4 நாட்களாக தேங்கியுள்ளது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5484,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: தாம்பரம்),drainage,Drainage & Sewage Overflow,ta,தாம்பரம்,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: தாம்பரம்)
TN-NLP-6265,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி),streetlights,Streetlights & Electrical Hazards,ta,ஆவடி,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி)
TN-NLP-5332,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: ஆவடி),drainage,Drainage & Sewage Overflow,ta,ஆவடி,கோடம்பாக்கம் தெருவில் கழிவுநீர் குழாய் உடைந்து துர்நாற்றம் வீசுவதுடன் சுகாதார சீர்கேடு ஏற்பட்டுள்ளது. (மண்டலம்: ஆவடி)
TN-NLP-7009,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: சென்னை மத்திய மண்டலம்),other,Other / General Municipal Operations,ta,சென்னை மத்திய மண்டலம்,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5607,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: தாம்பரம்),garbage,Garbage & Waste Disposal,ta,தாம்பரம்,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-6171,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை வடக்கு),water,Water Supply Contamination / Burst,ta,சென்னை வடக்கு,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-6072,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: தாம்பரம்),water,Water Supply Contamination / Burst,ta,தாம்பரம்,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-6383,ஜிஎஸ்டி சாலையில் பல தெருவிளக்குகள் எரியாமல் இருள் சூழ்ந்து விபத்து அபாயம் நிலவுகிறது. (மண்டலம்: ஆவடி),streetlights,Streetlights & Electrical Hazards,ta,ஆவடி,ஜிஎஸ்டி சாலையில் பல தெருவிளக்குகள் எரியாமல் இருள் சூழ்ந்து விபத்து அபாயம் நிலவுகிறது. (மண்டலம்: ஆவடி)
TN-NLP-5689,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: ஆவடி),garbage,Garbage & Waste Disposal,ta,ஆவடி,திருவான்மியூர் கடற்கரை சாலையில் கட்டுமானக் கழிவுகள் சட்டவிரோதமாகக் கொட்டப்பட்டுள்ளன. (மண்டலம்: ஆவடி)
TN-NLP-5907,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),water,Water Supply Contamination / Burst,ta,சென்னை மத்திய மண்டலம்,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5182,பெருங்குடியில் கடந்த 3 மாதங்களாக சாலைப் பணி அரைகுறையாக விடப்பட்டு பலத்த தூசு மாசுபாடு ஏற்படுகிறது. (மண்டலம்: தாம்பரம்),roads,Road Damage & Potholes,ta,தாம்பரம்,பெருங்குடியில் கடந்த 3 மாதங்களாக சாலைப் பணி அரைகுறையாக விடப்பட்டு பலத்த தூசு மாசுபாடு ஏற்படுகிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-5775,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை தெற்கு),garbage,Garbage & Waste Disposal,ta,சென்னை தெற்கு,கோயம்பேடு சந்தை சாலையில் குப்பைத் தொட்டிகள் நிரம்பி வழிந்து சுகாதாரக் கேடு விளைவிக்கிறது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-6857,தி. நகரில் நள்ளிரவிலும் அதிக சத்தத்துடன் ஒலிபெருக்கி பயன்படுத்துவதால் ஒலி மாசுபாடு ஏற்படுகிறது. (மண்டலம்: தாம்பரம்),other,Other / General Municipal Operations,ta,தாம்பரம்,தி. நகரில் நள்ளிரவிலும் அதிக சத்தத்துடன் ஒலிபெருக்கி பயன்படுத்துவதால் ஒலி மாசுபாடு ஏற்படுகிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-5566,ராயப்பேட்டையில் திறந்தவெளி கழிவுநீர் கால்வாயில் இருந்து சாக்கடை நீர் சாலையில் வழிகிறது. (மண்டலம்: சென்னை வடக்கு),drainage,Drainage & Sewage Overflow,ta,சென்னை வடக்கு,ராயப்பேட்டையில் திறந்தவெளி கழிவுநீர் கால்வாயில் இருந்து சாக்கடை நீர் சாலையில் வழிகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-5386,ராயப்பேட்டையில் திறந்தவெளி கழிவுநீர் கால்வாயில் இருந்து சாக்கடை நீர் சாலையில் வழிகிறது. (மண்டலம்: தாம்பரம்),drainage,Drainage & Sewage Overflow,ta,தாம்பரம்,ராயப்பேட்டையில் திறந்தவெளி கழிவுநீர் கால்வாயில் இருந்து சாக்கடை நீர் சாலையில் வழிகிறது. (மண்டலம்: தாம்பரம்)
TN-NLP-6856,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: சென்னை மத்திய மண்டலம்),other,Other / General Municipal Operations,ta,சென்னை மத்திய மண்டலம்,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-6077,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்),water,Water Supply Contamination / Burst,ta,சென்னை மத்திய மண்டலம்,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
TN-NLP-5262,தி. நகர் உஸ்மான் சாலை சந்திப்பில் தார் தளம் அடித்துச் செல்லப்பட்டு பெரிய குழி உருவாகியுள்ளது. (மண்டலம்: தாம்பரம்),roads,Road Damage & Potholes,ta,தாம்பரம்,தி. நகர் உஸ்மான் சாலை சந்திப்பில் தார் தளம் அடித்துச் செல்லப்பட்டு பெரிய குழி உருவாகியுள்ளது. (மண்டலம்: தாம்பரம்)
TN-NLP-6064,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை தெற்கு),water,Water Supply Contamination / Burst,ta,சென்னை தெற்கு,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: சென்னை தெற்கு)
TN-NLP-5922,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: ஆவடி),water,Water Supply Contamination / Burst,ta,ஆவடி,அண்ணா நகர் 2வது அவென்யூவில் குடிநீர் குழாய் உடைந்து குடிநீர் வீணாகி வருகிறது. (மண்டலம்: ஆவடி)
TN-NLP-6613,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: தாம்பரம்),infrastructure,Public Infrastructure Damage,ta,தாம்பரம்,சிந்தாதிரிப்பேட்டை கூவம் நதி பாலத்தின் சிமெண்ட் கைப்பிடி சுவர் உடைந்து அபாயகரமாக உள்ளது. (மண்டலம்: தாம்பரம்)
TN-NLP-6318,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி),streetlights,Streetlights & Electrical Hazards,ta,ஆவடி,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி)
TN-NLP-6485,ஜிஎஸ்டி சாலையில் பல தெருவிளக்குகள் எரியாமல் இருள் சூழ்ந்து விபத்து அபாயம் நிலவுகிறது. (மண்டலம்: சென்னை வடக்கு),streetlights,Streetlights & Electrical Hazards,ta,சென்னை வடக்கு,ஜிஎஸ்டி சாலையில் பல தெருவிளக்குகள் எரியாமல் இருள் சூழ்ந்து விபத்து அபாயம் நிலவுகிறது. (மண்டலம்: சென்னை வடக்கு)
TN-NLP-6824,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி),other,Other / General Municipal Operations,ta,ஆவடி,வேளச்சேரி குடியிருப்பு பகுதியில் தெருநாய்களின் தொல்லை அதிகரித்து பொதுமக்கள் அச்சமடைந்துள்ளனர். (மண்டலம்: ஆவடி)
TN-NLP-6014,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: தாம்பரம்),water,Water Supply Contamination / Burst,ta,தாம்பரம்,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: தாம்பரம்)
TN-NLP-6338,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி),streetlights,Streetlights & Electrical Hazards,ta,ஆவடி,பெருங்குடி ஓஎம்ஆர் சாலையில் மின்கம்பத்தில் இருந்து ஆபத்தான முறையில் மின்வயர் தொங்குகிறது. (மண்டலம்: ஆவடி)
TN-NLP-5977,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்),water,Water Supply Contamination / Burst,ta,சென்னை மத்திய மண்டலம்,திருவல்லிக்கேணி தெருவில் கடந்த 48 மணி நேரமாக குடிநீர் விநியோகம் முற்றிலும் நிறுத்தப்பட்டுள்ளது. (மண்டலம்: சென்னை மத்திய மண்டலம்)
